이름,지역,클래스,카테고리,세부분류
구령암,경상남도,장소,관광지,암자
구룡소암,경상북도,장소,관광지,암자
구류굴,제주특별자치도,장소,관광지,동굴
구만암,경상남도,장소,관광지,암자
구암,전라북도,장소,관광지,암자
구암,경기도,장소,관광지,암자
구암,충청북도,장소,관광지,암자
구암,경상북도,장소,관광지,암자
식당암,강원도,장소,관광지,바위
자치암,강원도,장소,관광지,암자
구정암,경상남도,장소,관광지,암자
국동굴,전라남도,장소,관광지,동굴
우암,경상남도,장소,관광지,암자
자재암,세종특별자치시,장소,관광지,암자
우왕암,경상북도,장소,관광지,암자
국사암,경기도,장소,관광지,암자
사정굴,경기도,장소,관광지,동굴
송천굴,전라남도,장소,관광지,동굴
사자암,전라북도,장소,관광지,암자
하늘암,전라남도,장소,관광지,암자
군남빌레굴,제주특별자치도,장소,관광지,동굴
군등굴,강원도,장소,관광지,동굴
사암,경기도,장소,관광지,암자
굴골굴,강원도,장소,관광지,동굴
굴바위굴,울산광역시,장소,관광지,동굴
굴암,경기도,장소,관광지,암자
사망암,전라북도,장소,관광지,암자
아랫도장굴,경기도,장소,관광지,동굴
흑암,충청남도,장소,관광지,암자
귀암,경상북도,장소,관광지,암자
사낭굴,제주특별자치도,장소,관광지,동굴
풍모굴,제주특별자치도,장소,관광지,동굴
풍남굴,제주특별자치도,장소,관광지,동굴
풍고암,강원도,장소,관광지,바위
휴휴암,강원도,장소,관광지,암자
아랫정암,강원도,장소,관광지,암자
빌레못동굴,제주특별자치도,장소,관광지,동굴
빈주암,전라남도,장소,관광지,암자
대왕암,울산광역시,장소,관광지,바위
금굴,경상남도,장소,관광지,동굴
비봉굴,경상북도,장소,관광지,동굴
비래암,강원도,장소,관광지,암자
비둘기굴,강원도,장소,관광지,동굴
금송굴,경기도,장소,관광지,동굴
금수굴,경상북도,장소,관광지,동굴
시무굴,경상북도,장소,관광지,동굴
금암,경기도,장소,관광지,암자
금암,충청남도,장소,관광지,암자
금암,경기도,장소,관광지,암자
금암,충청북도,장소,관광지,암자
금암,경상북도,장소,관광지,암자
금암,경상북도,장소,관광지,암자
금암,경상북도,장소,관광지,암자
금암,경상북도,장소,관광지,암자
망월암,전라남도,장소,관광지,암자
주암,충청남도,장소,관광지,암자
장열사,광주광역시,장소,관광지,유명사적/유적지
구고사,전라남도,장소,관광지,유명사적/유적지
약수암,부산광역시,장소,관광지,암자
평해황씨종택,경상북도,장소,관광지,유명사적/유적지
오동나무,경상북도,장소,관광지,천연기념물
금산사,부산광역시,장소,관광지,암자
만덕사,부산광역시,장소,관광지,암자
리기다송조림지,강원도,장소,관광지,군락/서식지/생태보호구역
대원암,대전광역시,장소,관광지,암자
수경암,인천광역시,장소,관광지,암자
도고온천,충청남도,장소,관광지,온천지역
도곡온천,전라남도,장소,관광지,온천지역
마금산온천,경상남도,장소,관광지,온천지역
앙성온천,충청북도,장소,관광지,온천지역
오색온천,강원도,장소,관광지,온천지역
온양온천,충청남도,장소,관광지,온천지역
유성온천,대전광역시,장소,관광지,온천지역
척산온천,강원도,장소,관광지,온천지역
이천온천,경기도,장소,관광지,온천지역
동래온천,부산광역시,장소,관광지,온천지역
창덕궁,서울특별시,장소,관광지,궁궐/종묘
신라오릉숭덕전,경상북도,장소,관광지,유명사적/유적지
경복궁,서울특별시,장소,관광지,궁궐/종묘
경희궁,서울특별시,장소,관광지,궁궐/종묘
운현궁,서울특별시,장소,관광지,유명사적/유적지
창경궁,서울특별시,장소,관광지,궁궐/종묘
가야시대고분군,경상남도,장소,관광지,왕릉/고분
경덕왕릉,경상북도,장소,관광지,왕릉/고분
경애왕릉,경상북도,장소,관광지,왕릉/고분
고양공양왕릉,경기도,장소,관광지,왕릉/고분
지산동고분군,경상북도,장소,관광지,유명사적/유적지
공양왕릉,강원도,장소,관광지,왕릉/고분
광릉,경기도,장소,관광지,왕릉/고분
광평대군묘역,서울특별시,장소,관광지,왕릉/고분
구형왕릉,경상남도,장소,관광지,유명사적/유적지
김해수로왕릉,경상남도,장소,관광지,왕릉/고분
김인문묘,경상북도,장소,관광지,왕릉/고분
낙산리고분,경상북도,장소,관광지,유명사적/유적지
남이장군묘,경기도,장소,관광지,왕릉/고분
내동리쌍무덤,전라남도,장소,관광지,왕릉/고분
신라내물왕릉,경상북도,장소,관광지,유명사적/유적지
냉수리신라비,경상북도,장소,관광지,왕릉/고분
백제왕릉능산리고분군,충청남도,장소,관광지,왕릉/고분
경주대릉원,경상북도,장소,관광지,왕릉/고분
대성동고분군,경상남도,장소,관광지,유명사적/유적지
반남고분군,전라남도,장소,관광지,유명사적/유적지
덕흥대원군묘,경기도,장소,관광지,왕릉/고분
복천동고분,부산광역시,장소,관광지,유명사적/유적지
무열왕릉묘,경상북도,장소,관광지,유명사적/유적지
미추왕릉,경상북도,장소,관광지,유명사적/유적지
민애왕릉,경상북도,장소,관광지,유명사적/유적지
백인걸선생묘소,경기도,장소,관광지,왕릉/고분
백제고분,서울특별시,장소,관광지,유명사적/유적지
백제왕릉원,충청남도,장소,관광지,왕릉/고분
법흥왕릉,경상북도,장소,관광지,유명사적/유적지
북정고분군,경상남도,장소,관광지,유명사적/유적지
사릉,경기도,장소,관광지,왕릉/고분
사육신묘,서울특별시,장소,관광지,왕릉/고분
삼릉,경상북도,장소,관광지,유명사적/유적지
삼왕릉묘,강원도,장소,관광지,왕릉/고분
서오릉,경기도,장소,관광지,유명사적/유적지
석탈해왕릉,경상북도,장소,관광지,왕릉/고분
선덕여왕릉,경상북도,장소,관광지,유명사적/유적지
성덕왕릉,경상북도,장소,관광지,왕릉/고분
선릉,서울특별시,장소,관광지,왕릉/고분
설총묘,경상북도,장소,관광지,왕릉/고분
성산동고분군,경상북도,장소,관광지,유명사적/유적지
영릉,경기도,장소,관광지,왕릉/고분
신라신무왕릉,경상북도,장소,관광지,유명사적/유적지
신라효공왕릉,경상북도,장소,관광지,왕릉/고분
신문왕릉,경상북도,장소,관광지,유명사적/유적지
신포리지석묘군,전라남도,장소,관광지,왕릉/고분
실직군왕릉,강원도,장소,관광지,왕릉/고분
영창대군묘,경기도,장소,관광지,왕릉/고분
신라오릉,경상북도,장소,관광지,유명사적/유적지
왕온의묘,전라남도,장소,관광지,왕릉/고분
윤관장군묘,경기도,장소,관광지,유명사적/유적지
융건릉,경기도,장소,관광지,유명사적/유적지
일성왕릉,경상북도,장소,관광지,왕릉/고분
임당고분군,경상북도,장소,관광지,유명사적/유적지
전고령왕릉,경상북도,장소,관광지,왕릉/고분
정강왕릉,경상북도,장소,관광지,왕릉/고분
정릉,서울특별시,장소,관광지,왕릉/고분
정철장군지묘,전라남도,장소,관광지,왕릉/고분
삼릉공원정현왕후묘,서울특별시,장소,관광지,왕릉/고분
진덕왕릉,경상북도,장소,관광지,유명사적/유적지
진평왕릉,경상북도,장소,관광지,왕릉/고분
창릉,경기도,장소,관광지,왕릉/고분
방동리고구려고분,강원도,장소,관광지,왕릉/고분
헌강왕릉,경상북도,장소,관광지,왕릉/고분
헌덕왕릉,경상북도,장소,관광지,왕릉/고분
헌인릉,서울특별시,장소,관광지,왕릉/고분
효소왕릉,경상북도,장소,관광지,왕릉/고분
희강왕릉,경상북도,장소,관광지,왕릉/고분
진지문성왕릉,경상북도,장소,관광지,왕릉/고분
명주군왕릉,강원도,장소,관광지,왕릉/고분
홍유릉,경기도,장소,관광지,유명사적/유적지
장릉,경기도,장소,관광지,왕릉/고분
양녕대군묘소,서울특별시,장소,관광지,왕릉/고분
3.1운동유적지,경기도,장소,관광지,유명사적/유적지
5.18항쟁사적지,전라남도,장소,관광지,유명사적/유적지
UN전적비,경상남도,장소,관광지,비/탑/문/각
전투전적지,강원도,장소,관광지,유명사적/유적지
갈매못성지,충청남도,장소,관광지,유명사적/유적지
감곡매괴성모순례지성당,충청북도,장소,관광지,유명사적/유적지
감은사지,경상북도,장소,관광지,유명사적/유적지
강릉동헌성지,강원도,장소,관광지,유명사적/유적지
원주강원감영,강원도,장소,관광지,유명사적/유적지
강화고인돌,인천광역시,장소,관광지,유명사적/유적지
강화지석묘,인천광역시,장소,관광지,유명사적/유적지
거돈사지,강원도,장소,관광지,유명사적/유적지
거연정,경상남도,장소,관광지,유명사적/유적지
거제동헌유적지,경상남도,장소,관광지,유명사적/유적지
견훤왕릉,충청남도,장소,관광지,유명사적/유적지
견훤유적지,경상북도,장소,관광지,유명사적/유적지
경덕왕릉,경상북도,장소,관광지,유명사적/유적지
경순왕릉,경기도,장소,관광지,유명사적/유적지
경주나정,경상북도,장소,관광지,유명사적/유적지
경체정,경상북도,장소,관광지,유명사적/유적지
경충사,경상남도,장소,관광지,유명사적/유적지
계림,경상북도,장소,관광지,유명사적/유적지
고달사지,경기도,장소,관광지,국보
고려궁지,인천광역시,장소,관광지,유명사적/유적지
고려동유적지,경상남도,장소,관광지,유명사적/유적지
고부구읍성지,전라북도,장소,관광지,유명사적/유적지
고분군,울산광역시,장소,관광지,유명사적/유적지
서악리고분군,경상북도,장소,관광지,유명사적/유적지
고분발굴지,경상북도,장소,관광지,유명사적/유적지
고분벽화,경상북도,장소,관광지,유명사적/유적지
고산선사유적지,제주특별자치도,장소,관광지,유명사적/유적지
해남윤씨녹우당,전라남도,장소,관광지,유명사적/유적지
고산정,경상남도,장소,관광지,유명사적/유적지
고석정,강원도,장소,관광지,유명사적/유적지
내산리고분,경상남도,장소,관광지,유명사적/유적지
화순고인돌유적지,전라남도,장소,관광지,유명사적/유적지
고창고인돌군,전라북도,장소,관광지,유명사적/유적지
고창읍성,전라북도,장소,관광지,유명사적/유적지
고현성,경상남도,장소,관광지,유명사적/유적지
감옥터성지,전라남도,장소,관광지,유명사적/유적지
곰실공소성지,강원도,장소,관광지,유명사적/유적지
공룡발자국화석지,경상남도,장소,관광지,유명사적/유적지
공릉,경기도,장소,관광지,유명사적/유적지
